timestamp,strike,type,side,price,trade_pnl,underlier
2022-11-30 11:43:33,18750,CE,BUY,16.4,,NIFTY
2022-11-30 11:43:33,18750,PE,BUY,108.8,,NIFTY
2022-11-30 11:43:35,18750,CE,SELL,16.35,-0.04999999999999716,NIFTY
2022-11-30 11:43:35,18750,PE,SELL,108.5,-0.29999999999999716,NIFTY
2022-11-30 11:43:35,18800,CE,BUY,8.15,,NIFTY
2022-11-30 11:43:35,18800,PE,BUY,150.1,,NIFTY
2022-11-30 11:43:38,18800,CE,SELL,8.1,-0.05000000000000071,NIFTY
2022-11-30 11:43:38,18800,PE,SELL,150.05,-0.04999999999998295,NIFTY
2022-11-30 11:43:38,18750,CE,BUY,16.45,,NIFTY
2022-11-30 11:43:38,18750,PE,BUY,108.5,,NIFTY
2022-11-30 11:43:41,18750,CE,SELL,16.55,0.10000000000000142,NIFTY
2022-11-30 11:43:41,18750,PE,SELL,108.4,-0.09999999999999432,NIFTY
2022-11-30 11:43:41,18800,CE,BUY,8.2,,NIFTY
2022-11-30 11:43:41,18800,PE,BUY,150.2,,NIFTY
2022-11-30 11:43:47,18800,CE,SELL,8.05,-0.14999999999999858,NIFTY
2022-11-30 11:43:47,18800,PE,SELL,151.2,1.0,NIFTY
2022-11-30 11:43:47,18750,CE,BUY,16.2,,NIFTY
2022-11-30 11:43:47,18750,PE,BUY,109.55,,NIFTY
2022-11-30 11:43:48,18750,CE,SELL,16.35,0.15000000000000213,NIFTY
2022-11-30 11:43:48,18750,PE,SELL,109.2,-0.3499999999999943,NIFTY
2022-11-30 11:43:48,18800,CE,BUY,8.1,,NIFTY
2022-11-30 11:43:48,18800,PE,BUY,151.05,,NIFTY
2022-11-30 11:43:50,18800,CE,SELL,8.05,-0.049999999999998934,NIFTY
2022-11-30 11:43:50,18800,PE,SELL,151.0,-0.05000000000001137,NIFTY
2022-11-30 11:43:50,18750,CE,BUY,16.2,,NIFTY
2022-11-30 11:43:50,18750,PE,BUY,109.4,,NIFTY
2022-11-30 11:43:51,18750,CE,SELL,16.35,0.15000000000000213,NIFTY
2022-11-30 11:43:51,18750,PE,SELL,109.0,-0.4000000000000057,NIFTY
2022-11-30 11:43:51,18800,CE,BUY,8.05,,NIFTY
2022-11-30 11:43:51,18800,PE,BUY,150.6,,NIFTY
2022-11-30 11:43:52,18800,CE,SELL,8.05,0.0,NIFTY
2022-11-30 11:43:52,18800,PE,SELL,150.95,0.3499999999999943,NIFTY
2022-11-30 11:43:52,18750,CE,BUY,16.3,,NIFTY
2022-11-30 11:43:52,18750,PE,BUY,109.0,,NIFTY
2022-11-30 11:43:53,18750,CE,SELL,16.3,0.0,NIFTY
2022-11-30 11:43:53,18750,PE,SELL,109.0,0.0,NIFTY
2022-11-30 11:43:53,18800,CE,BUY,8.05,,NIFTY
2022-11-30 11:43:53,18800,PE,BUY,150.9,,NIFTY
2022-11-30 11:43:56,18800,CE,SELL,8.15,0.09999999999999964,NIFTY
2022-11-30 11:43:56,18800,PE,SELL,149.85,-1.0500000000000114,NIFTY
2022-11-30 11:43:56,18750,CE,BUY,16.5,,NIFTY
2022-11-30 11:43:56,18750,PE,BUY,108.25,,NIFTY
2022-11-30 11:43:58,18750,CE,SELL,16.4,-0.10000000000000142,NIFTY
2022-11-30 11:43:58,18750,PE,SELL,108.3,0.04999999999999716,NIFTY
2022-11-30 11:43:58,18800,CE,BUY,8.15,,NIFTY
2022-11-30 11:43:58,18800,PE,BUY,150.2,,NIFTY
2022-11-30 11:44:01,18800,CE,SELL,8.05,-0.09999999999999964,NIFTY
2022-11-30 11:44:01,18800,PE,SELL,150.55,0.35000000000002274,NIFTY
2022-11-30 11:44:01,18750,CE,BUY,16.25,,NIFTY
2022-11-30 11:44:01,18750,PE,BUY,108.9,,NIFTY
2022-11-30 11:44:11,18750,CE,SELL,16.3,0.05000000000000071,NIFTY
2022-11-30 11:44:11,18750,PE,SELL,109.2,0.29999999999999716,NIFTY
2022-11-30 11:44:11,18800,CE,BUY,8.0,,NIFTY
2022-11-30 11:44:11,18800,PE,BUY,150.85,,NIFTY
2022-11-30 11:44:16,18800,CE,SELL,8.0,0.0,NIFTY
2022-11-30 11:44:16,18800,PE,SELL,151.05,0.20000000000001705,NIFTY
2022-11-30 11:44:16,18750,CE,BUY,16.3,,NIFTY
2022-11-30 11:44:16,18750,PE,BUY,108.75,,NIFTY
2022-11-30 11:44:17,18750,CE,SELL,16.15,-0.15000000000000213,NIFTY
2022-11-30 11:44:17,18750,PE,SELL,109.4,0.6500000000000057,NIFTY
2022-11-30 11:44:17,18800,CE,BUY,8.0,,NIFTY
2022-11-30 11:44:17,18800,PE,BUY,151.35,,NIFTY
2022-11-30 11:44:19,18800,CE,SELL,7.95,-0.04999999999999982,NIFTY
2022-11-30 11:44:19,18800,PE,SELL,151.85,0.5,NIFTY
2022-11-30 11:44:19,18750,CE,BUY,16.0,,NIFTY
2022-11-30 11:44:19,18750,PE,BUY,109.85,,NIFTY
2022-11-30 11:45:04,18750,CE,SELL,16.0,0.0,NIFTY
2022-11-30 11:45:04,18750,PE,SELL,109.05,-0.7999999999999972,NIFTY
2022-11-30 11:45:04,18800,CE,BUY,7.95,,NIFTY
2022-11-30 11:45:04,18800,PE,BUY,150.9,,NIFTY
2022-11-30 11:45:11,18800,CE,SELL,7.9,-0.04999999999999982,NIFTY
2022-11-30 11:45:11,18800,PE,SELL,151.95,1.049999999999983,NIFTY
2022-11-30 11:45:11,18750,CE,BUY,16.0,,NIFTY
2022-11-30 11:45:11,18750,PE,BUY,110.0,,NIFTY
2022-11-30 11:45:31,18750,CE,SELL,16.45,0.4499999999999993,NIFTY
2022-11-30 11:45:31,18750,PE,SELL,109.15,-0.8499999999999943,NIFTY
2022-11-30 11:45:31,18800,CE,BUY,8.05,,NIFTY
2022-11-30 11:45:31,18800,PE,BUY,150.6,,NIFTY
2022-11-30 11:45:44,18800,CE,SELL,8.15,0.09999999999999964,NIFTY
2022-11-30 11:45:44,18800,PE,SELL,149.4,-1.1999999999999886,NIFTY
2022-11-30 11:45:44,18750,CE,BUY,16.55,,NIFTY
2022-11-30 11:45:44,18750,PE,BUY,107.55,,NIFTY
2022-11-30 11:45:46,18750,CE,SELL,16.55,0.0,NIFTY
2022-11-30 11:45:46,18750,PE,SELL,107.55,0.0,NIFTY
2022-11-30 11:45:46,18800,CE,BUY,8.1,,NIFTY
2022-11-30 11:45:46,18800,PE,BUY,149.55,,NIFTY
2022-11-30 11:46:24,18800,CE,SELL,8.15,0.05000000000000071,NIFTY
2022-11-30 11:46:24,18800,PE,SELL,149.0,-0.5500000000000114,NIFTY
2022-11-30 11:46:24,18750,CE,BUY,16.6,,NIFTY
2022-11-30 11:46:24,18750,PE,BUY,107.7,,NIFTY
2022-11-30 11:46:26,18750,CE,SELL,16.65,0.04999999999999716,NIFTY
2022-11-30 11:46:26,18750,PE,SELL,107.25,-0.45000000000000284,NIFTY
2022-11-30 11:46:26,18800,CE,BUY,8.15,,NIFTY
2022-11-30 11:46:26,18800,PE,BUY,149.0,,NIFTY
2022-11-30 11:46:27,18800,CE,SELL,8.1,-0.05000000000000071,NIFTY
2022-11-30 11:46:27,18800,PE,SELL,149.35,0.3499999999999943,NIFTY
